Hippocampome v1.0

Number of lines:
3235

Start node ID	Start node #	End node ID	End Node #
4022	58	4036	51
4022	58	4038	52
4022	58	4023	53
4022	58	4078	54
4022	58	4079	55
4022	58	4039	56
4022	58	4080	57
4022	58	4022	58
4022	58	4031	61
4022	58	4020	62
4022	58	4093	64
4022	58	4081	65
4022	58	4069	70
4022	58	4089	71
4022	58	4087	72
4022	58	4055	73
4022	58	4083	74
4022	58	4068	75
4022	58	4066	76
4022	58	4076	78
4022	58	4003	79
4022	58	4015	82
4022	58	4084	83
4022	58	4033	84
4022	58	4041	85
4022	58	4035	86
4022	58	4013	87
4021	59	4054	50
4021	59	4036	51
4021	59	4078	54
4021	59	4079	55
4021	59	4080	57
4021	59	4056	60
4021	59	4020	62
4021	59	4091	63
4021	59	4093	64
4021	59	4081	65
4021	59	4005	66
4021	59	4004	67
4021	59	4055	73
4021	59	4066	76
4021	59	4006	77
4021	59	4076	78
4021	59	4003	79
4021	59	4028	80
4021	59	4061	81
4021	59	4015	82
4021	59	4084	83
4021	59	4041	85
4021	59	4013	87
4056	60	4000	48
4056	60	4054	50
4056	60	4036	51
4056	60	4078	54
4056	60	4079	55
4056	60	4080	57
4056	60	4056	60
4056	60	4020	62
4056	60	4091	63
4056	60	4093	64
4056	60	4081	65
4056	60	4005	66
4056	60	4004	67
4056	60	4055	73
4056	60	4066	76
4056	60	4006	77
4056	60	4076	78
4056	60	4003	79
4056	60	4028	80
4056	60	4061	81
4056	60	4015	82
4056	60	4084	83
4056	60	4041	85
4056	60	4013	87
4031	61	4000	48
4031	61	4054	50
4031	61	4036	51
4031	61	4078	54
4031	61	4079	55
4031	61	4080	57
4031	61	4056	60
4031	61	4020	62
4031	61	4091	63
4031	61	4093	64
4031	61	4081	65
4031	61	4005	66
4031	61	4004	67
4031	61	4055	73
4031	61	4066	76
4031	61	4006	77
4031	61	4076	78
4031	61	4003	79
4031	61	4028	80
4031	61	4061	81
4031	61	4015	82
4031	61	4084	83
4031	61	4041	85
4031	61	4013	87
4020	62	4000	48
4020	62	4036	51
4020	62	4038	52
4020	62	4023	53
4020	62	4078	54
4020	62	4079	55
4020	62	4039	56
4020	62	4080	57
4020	62	4022	58
4020	62	4031	61
4020	62	4020	62
4020	62	4093	64
4020	62	4081	65
4020	62	4069	70
4020	62	4089	71
4020	62	4087	72
4020	62	4055	73
4020	62	4083	74
4020	62	4068	75
4020	62	4066	76
4020	62	4076	78
4020	62	4003	79
4020	62	4084	83
4020	62	4033	84
4020	62	4041	85
4020	62	4035	86
4020	62	4013	87
4091	63	4036	51
4091	63	4038	52
4091	63	4023	53
4091	63	4078	54
4091	63	4079	55
4091	63	4039	56
4091	63	4080	57
4091	63	4022	58
4091	63	4031	61
4091	63	4020	62
4091	63	4093	64
4091	63	4081	65
4091	63	4069	70
4091	63	4089	71
4091	63	4087	72
4091	63	4055	73
4091	63	4083	74
4091	63	4068	75
4091	63	4066	76
4091	63	4076	78
4091	63	4003	79
4091	63	4084	83
4091	63	4033	84
4091	63	4041	85
4091	63	4035	86
4091	63	4013	87
4093	64	4000	48
4093	64	4036	51
4093	64	4038	52
4093	64	4023	53
4093	64	4078	54
4093	64	4079	55
4093	64	4039	56
4093	64	4080	57
4093	64	4022	58
4093	64	4031	61
4093	64	4020	62
4093	64	4093	64
4093	64	4081	65
4093	64	4069	70
4093	64	4089	71
4093	64	4087	72
4093	64	4055	73
4093	64	4083	74
4093	64	4068	75
4093	64	4066	76
4093	64	4076	78
4093	64	4003	79
4093	64	4084	83
4093	64	4033	84
4093	64	4041	85
4093	64	4035	86
4093	64	4013	87
4081	65	3007	45
4081	65	4000	48
4081	65	4054	50
4081	65	4036	51
4081	65	4038	52
4081	65	4023	53
4081	65	4078	54
4081	65	4079	55
4081	65	4039	56
4081	65	4080	57
4081	65	4022	58
4081	65	4056	60
4081	65	4031	61
4081	65	4020	62
4081	65	4091	63
4081	65	4093	64
4081	65	4081	65
4081	65	4005	66
4081	65	4004	67
4081	65	4069	70
4081	65	4089	71
4081	65	4087	72
4081	65	4055	73
4081	65	4083	74
4081	65	4068	75
4081	65	4066	76
4081	65	4006	77
4081	65	4076	78
4081	65	4003	79
4081	65	4028	80
4081	65	4061	81
4081	65	4015	82
4081	65	4084	83
4081	65	4033	84
4081	65	4041	85
4081	65	4035	86
4081	65	4013	87
4005	66	4000	48
4005	66	4094	49
4005	66	4054	50
4005	66	4036	51
4005	66	4078	54
4005	66	4079	55
4005	66	4080	57
4005	66	4022	58
4005	66	4021	59
4005	66	4056	60
4005	66	4020	62
4005	66	4091	63
4005	66	4093	64
4005	66	4081	65
4005	66	4005	66
4005	66	4004	67
4005	66	4012	68
4005	66	4011	69
4005	66	4055	73
4005	66	4066	76
4005	66	4006	77
4005	66	4076	78
4005	66	4003	79
4005	66	4028	80
4005	66	4061	81
4005	66	4015	82
4005	66	4084	83
4005	66	4041	85
4005	66	4013	87
4004	67	1000	0
4004	67	1041	1
4004	67	1001	2
4004	67	1043	4
4004	67	1027	5
4004	67	1010	6
4004	67	1035	7
4004	67	1036	8
4004	67	1009	9
4004	67	1026	11
4004	67	1040	12
4004	67	1005	13
4004	67	1008	14
4004	67	1007	15
4004	67	1006	16
4004	67	1004	17
4004	67	4000	48
4004	67	4094	49
4004	67	4054	50
4004	67	4036	51
4004	67	4078	54
4004	67	4079	55
4004	67	4080	57
4004	67	4022	58
4004	67	4021	59
4004	67	4056	60
4004	67	4020	62
4004	67	4091	63
4004	67	4093	64
4004	67	4081	65
4004	67	4005	66
4004	67	4004	67
4004	67	4012	68
4004	67	4011	69
4004	67	4055	73
4004	67	4066	76
4004	67	4006	77
4004	67	4076	78
4004	67	4003	79
4004	67	4028	80
4004	67	4061	81
4004	67	4015	82
4004	67	4084	83
4004	67	4041	85
4004	67	4013	87
4012	68	4000	48
4012	68	4094	49
4012	68	4054	50
4012	68	4036	51
4012	68	4078	54
4012	68	4079	55
4012	68	4022	58
4012	68	4021	59
4012	68	4056	60
4012	68	4020	62
4012	68	4005	66
4012	68	4004	67
4012	68	4012	68
4012	68	4011	69
4012	68	4055	73
4012	68	4006	77
4012	68	4076	78
4012	68	4003	79
4012	68	4015	82
4012	68	4013	87
4011	69	1000	0
4011	69	1041	1
4011	69	1001	2
4011	69	1043	4
4011	69	1027	5
4011	69	1010	6
4011	69	1035	7
4011	69	1036	8
4011	69	1009	9
4011	69	1005	13
4011	69	1008	14
4011	69	1007	15
4011	69	1006	16
4011	69	1004	17
4011	69	4000	48
4011	69	4094	49
4011	69	4054	50
4011	69	4036	51
4011	69	4078	54
4011	69	4079	55
4011	69	4022	58
4011	69	4021	59
4011	69	4056	60
4011	69	4020	62
4011	69	4005	66
4011	69	4004	67
4011	69	4012	68
4011	69	4011	69
4011	69	4055	73
4011	69	4006	77
4011	69	4076	78
4011	69	4003	79
4011	69	4015	82
4011	69	4013	87
4069	70	4000	48
4069	70	4094	49
4069	70	4054	50
4069	70	4036	51
4069	70	4078	54
4069	70	4079	55
4069	70	4022	58
4069	70	4021	59
4069	70	4056	60
4069	70	4020	62
4069	70	4005	66
4069	70	4004	67
4069	70	4012	68
4069	70	4011	69
4069	70	4055	73
4069	70	4006	77
4069	70	4076	78
4069	70	4003	79
4069	70	4015	82
4069	70	4013	87
4089	71	4000	48
4089	71	4094	49
4089	71	4054	50
4089	71	4036	51
4089	71	4038	52
4089	71	4023	53
4089	71	4078	54
4089	71	4079	55
4089	71	4039	56
4089	71	4080	57
4089	71	4022	58
4089	71	4021	59
4089	71	4056	60
4089	71	4031	61
4089	71	4020	62
4089	71	4093	64
4089	71	4081	65
4089	71	4005	66
4089	71	4004	67
4089	71	4012	68
4089	71	4011	69
4089	71	4069	70
4089	71	4089	71
4089	71	4087	72
4089	71	4055	73
4089	71	4083	74
4089	71	4068	75
4089	71	4066	76
4089	71	4006	77
4089	71	4076	78
4089	71	4003	79
4089	71	4015	82
4089	71	4084	83
4089	71	4033	84
4089	71	4041	85
4089	71	4035	86
4089	71	4013	87
4087	72	4000	48
4087	72	4094	49
4087	72	4054	50
4087	72	4036	51
4087	72	4078	54
4087	72	4079	55
4087	72	4080	57
4087	72	4022	58
4087	72	4021	59
4087	72	4056	60
4087	72	4020	62
4087	72	4091	63
4087	72	4093	64
4087	72	4081	65
4087	72	4005	66
4087	72	4004	67
4087	72	4012	68
4087	72	4011	69
4087	72	4055	73
4087	72	4066	76
4087	72	4006	77
4087	72	4076	78
4087	72	4003	79
4087	72	4028	80
4087	72	4061	81
4087	72	4015	82
4087	72	4084	83
4087	72	4041	85
4087	72	4013	87
4055	73	3007	45
4055	73	4000	48
4055	73	4036	51
4055	73	4038	52
4055	73	4023	53
4055	73	4078	54
4055	73	4079	55
4055	73	4039	56
4055	73	4080	57
4055	73	4022	58
4055	73	4031	61
4055	73	4020	62
4055	73	4091	63
4055	73	4093	64
4055	73	4081	65
4055	73	4069	70
4055	73	4089	71
4055	73	4087	72
4055	73	4055	73
4055	73	4083	74
4055	73	4068	75
4055	73	4066	76
4055	73	4076	78
4055	73	4003	79
4055	73	4084	83
4055	73	4033	84
4055	73	4041	85
4055	73	4035	86
4055	73	4013	87
4083	74	4000	48
4083	74	4054	50
4083	74	4036	51
4083	74	4038	52
4083	74	4023	53
4083	74	4078	54
4083	74	4079	55
4083	74	4039	56
4083	74	4080	57
4083	74	4022	58
4083	74	4056	60
4083	74	4031	61
4083	74	4020	62
4083	74	4091	63
4083	74	4093	64
4083	74	4081	65
4083	74	4005	66
4083	74	4004	67
4083	74	4069	70
4083	74	4089	71
4083	74	4087	72
4083	74	4055	73
4083	74	4083	74
4083	74	4068	75
4083	74	4066	76
4083	74	4006	77
4083	74	4076	78
4083	74	4003	79
4083	74	4028	80
4083	74	4061	81
4083	74	4015	82
4083	74	4084	83
4083	74	4033	84
4083	74	4041	85
4083	74	4035	86
4083	74	4013	87
4068	75	3007	45
4068	75	4000	48
4068	75	4094	49
4068	75	4054	50
4068	75	4036	51
4068	75	4038	52
4068	75	4023	53
4068	75	4078	54
4068	75	4079	55
4068	75	4039	56
4068	75	4080	57
4068	75	4022	58
4068	75	4021	59
4068	75	4056	60
4068	75	4031	61
4068	75	4020	62
4068	75	4091	63
4068	75	4093	64
4068	75	4081	65
4068	75	4005	66
4068	75	4004	67
4068	75	4012	68
4068	75	4011	69
4068	75	4069	70
4068	75	4089	71
4068	75	4087	72
4068	75	4055	73
4068	75	4083	74
4068	75	4068	75
4068	75	4066	76
4068	75	4006	77
4068	75	4076	78
4068	75	4003	79
4068	75	4028	80
4068	75	4061	81
4068	75	4015	82
4068	75	4084	83
4068	75	4033	84
4068	75	4041	85
4068	75	4035	86
4068	75	4013	87
4068	75	5001	88
4068	75	5005	89
4068	75	5002	90
4066	76	4000	48
4066	76	4094	49
4066	76	4054	50
4066	76	4036	51
4066	76	4078	54
4066	76	4079	55
4066	76	4022	58
4066	76	4021	59
4066	76	4056	60
4066	76	4020	62
4066	76	4005	66
4066	76	4004	67
4066	76	4012	68
4066	76	4011	69
4066	76	4055	73
4066	76	4006	77
4066	76	4076	78
4066	76	4003	79
4066	76	4015	82
4066	76	4013	87
4006	77	1000	0
4006	77	1041	1
4006	77	1001	2
4006	77	1043	4
4006	77	1027	5
4006	77	1010	6
4006	77	1035	7
4006	77	1036	8
4006	77	1009	9
4006	77	1005	13
4006	77	1008	14
4006	77	1007	15
4006	77	1006	16
4006	77	1004	17
4006	77	4000	48
4006	77	4094	49
4006	77	4054	50
4006	77	4036	51
4006	77	4078	54
4006	77	4079	55
4006	77	4022	58
4006	77	4021	59
4006	77	4056	60
4006	77	4020	62
4006	77	4005	66
4006	77	4004	67
4006	77	4012	68
4006	77	4011	69
4006	77	4055	73
4006	77	4006	77
4006	77	4076	78
4006	77	4003	79
4006	77	4015	82
4006	77	4013	87
4006	77	5001	88
4006	77	5005	89
4006	77	5002	90
4076	78	4000	48
4076	78	4094	49
4076	78	4054	50
4076	78	4036	51
4076	78	4078	54
4076	78	4079	55
4076	78	4022	58
4076	78	4021	59
4076	78	4056	60
4076	78	4020	62
4076	78	4005	66
4076	78	4004	67
4076	78	4012	68
4076	78	4011	69
4076	78	4055	73
4076	78	4006	77
4076	78	4076	78
4076	78	4003	79
4076	78	4015	82
4076	78	4013	87
4003	79	3007	45
4003	79	4000	48
4003	79	4094	49
4003	79	4054	50
4003	79	4036	51
4003	79	4038	52
4003	79	4023	53
4003	79	4078	54
4003	79	4079	55
4003	79	4039	56
4003	79	4080	57
4003	79	4022	58
4003	79	4021	59
4003	79	4056	60
4003	79	4031	61
4003	79	4020	62
4003	79	4091	63
4003	79	4093	64
4003	79	4081	65
4003	79	4005	66
4003	79	4004	67
4003	79	4012	68
4003	79	4011	69
4003	79	4069	70
4003	79	4089	71
4003	79	4087	72
4003	79	4055	73
4003	79	4083	74
4003	79	4068	75
4003	79	4066	76
4003	79	4006	77
4003	79	4076	78
4003	79	4003	79
4003	79	4028	80
4003	79	4061	81
4003	79	4015	82
4003	79	4084	83
4003	79	4033	84
4003	79	4041	85
4003	79	4035	86
4003	79	4013	87
4028	80	4000	48
4028	80	4054	50
4028	80	4036	51
4028	80	4078	54
4028	80	4079	55
4028	80	4080	57
4028	80	4056	60
4028	80	4020	62
4028	80	4091	63
4028	80	4093	64
4028	80	4081	65
4028	80	4005	66
4028	80	4004	67
4028	80	4055	73
4028	80	4066	76
4028	80	4006	77
4028	80	4076	78
4028	80	4003	79
4028	80	4028	80
4028	80	4061	81
4028	80	4015	82
4028	80	4084	83
4028	80	4041	85
4028	80	4013	87
4061	81	4000	48
4061	81	4094	49
4061	81	4054	50
4061	81	4036	51
4061	81	4078	54
4061	81	4079	55
4061	81	4080	57
4061	81	4022	58
4061	81	4021	59
4061	81	4056	60
4061	81	4020	62
4061	81	4091	63
4061	81	4093	64
4061	81	4081	65
4061	81	4005	66
4061	81	4004	67
4061	81	4012	68
4061	81	4011	69
4061	81	4055	73
4061	81	4066	76
4061	81	4006	77
4061	81	4076	78
4061	81	4003	79
4061	81	4028	80
4061	81	4061	81
4061	81	4015	82
4061	81	4084	83
4061	81	4041	85
4061	81	4013	87
4015	82	3007	45
4015	82	4000	48
4015	82	4054	50
4015	82	4036	51
4015	82	4038	52
4015	82	4023	53
4015	82	4078	54
4015	82	4079	55
4015	82	4039	56
4015	82	4080	57
4015	82	4022	58
4015	82	4056	60
4015	82	4031	61
4015	82	4020	62
4015	82	4091	63
4015	82	4093	64
4015	82	4081	65
4015	82	4005	66
4015	82	4004	67
4015	82	4069	70
4015	82	4089	71
4015	82	4087	72
4015	82	4055	73
4015	82	4083	74
4015	82	4068	75
4015	82	4066	76
4015	82	4006	77
4015	82	4076	78
4015	82	4003	79
4015	82	4028	80
4015	82	4061	81
4015	82	4015	82
4015	82	4084	83
4015	82	4033	84
4015	82	4041	85
4015	82	4035	86
4015	82	4013	87
4084	83	4000	48
4084	83	4054	50
4084	83	4036	51
4084	83	4078	54
4084	83	4079	55
4084	83	4080	57
4084	83	4056	60
4084	83	4020	62
4084	83	4091	63
4084	83	4093	64
4084	83	4081	65
4084	83	4005	66
4084	83	4004	67
4084	83	4055	73
4084	83	4066	76
4084	83	4006	77
4084	83	4076	78
4084	83	4003	79
4084	83	4028	80
4084	83	4061	81
4084	83	4015	82
4084	83	4084	83
4084	83	4041	85
4084	83	4013	87
4033	84	4000	48
4033	84	4036	51
4033	84	4038	52
4033	84	4023	53
4033	84	4078	54
4033	84	4079	55
4033	84	4039	56
4033	84	4080	57
4033	84	4022	58
4033	84	4031	61
4033	84	4020	62
4033	84	4093	64
4033	84	4081	65
4033	84	4069	70
4033	84	4089	71
4033	84	4087	72
4033	84	4055	73
4033	84	4083	74
4033	84	4068	75
4033	84	4066	76
4033	84	4076	78
4033	84	4003	79
4033	84	4084	83
4033	84	4033	84
4033	84	4041	85
4033	84	4035	86
4033	84	4013	87
4041	85	3007	45
4041	85	4000	48
4041	85	4054	50
4041	85	4036	51
4041	85	4038	52
4041	85	4023	53
4041	85	4078	54
4041	85	4079	55
4041	85	4039	56
4041	85	4080	57
4041	85	4022	58
4041	85	4056	60
4041	85	4031	61
4041	85	4020	62
4041	85	4091	63
4041	85	4093	64
4041	85	4081	65
4041	85	4005	66
4041	85	4004	67
4041	85	4069	70
4041	85	4089	71
4041	85	4087	72
4041	85	4055	73
4041	85	4083	74
4041	85	4068	75
4041	85	4066	76
4041	85	4006	77
4041	85	4076	78
4041	85	4003	79
4041	85	4028	80
4041	85	4061	81
4041	85	4015	82
4041	85	4084	83
4041	85	4033	84
4041	85	4041	85
4041	85	4035	86
4041	85	4013	87
4035	86	3007	45
4035	86	4000	48
4035	86	4054	50
4035	86	4036	51
4035	86	4038	52
4035	86	4023	53
4035	86	4078	54
4035	86	4079	55
4035	86	4039	56
4035	86	4080	57
4035	86	4022	58
4035	86	4056	60
4035	86	4031	61
4035	86	4020	62
4035	86	4091	63
4035	86	4093	64
4035	86	4081	65
4035	86	4005	66
4035	86	4004	67
4035	86	4069	70
4035	86	4089	71
4035	86	4087	72
4035	86	4055	73
4035	86	4083	74
4035	86	4068	75
4035	86	4066	76
4035	86	4006	77
4035	86	4076	78
4035	86	4003	79
4035	86	4028	80
4035	86	4061	81
4035	86	4015	82
4035	86	4084	83
4035	86	4033	84
4035	86	4041	85
4035	86	4035	86
4035	86	4013	87
4035	86	5001	88
4035	86	5005	89
4035	86	5002	90
4013	87	3007	45
4013	87	4000	48
4013	87	4054	50
4013	87	4036	51
4013	87	4038	52
4013	87	4023	53
4013	87	4078	54
4013	87	4079	55
4013	87	4039	56
4013	87	4080	57
4013	87	4022	58
4013	87	4056	60
4013	87	4031	61
4013	87	4020	62
4013	87	4091	63
4013	87	4093	64
4013	87	4081	65
4013	87	4005	66
4013	87	4004	67
4013	87	4069	70
4013	87	4089	71
4013	87	4087	72
4013	87	4055	73
4013	87	4083	74
4013	87	4068	75
4013	87	4066	76
4013	87	4006	77
4013	87	4076	78
4013	87	4003	79
4013	87	4028	80
4013	87	4061	81
4013	87	4015	82
4013	87	4084	83
4013	87	4033	84
4013	87	4041	85
4013	87	4035	86
4013	87	4013	87
5001	88	5001	88
5001	88	5005	89
5001	88	5002	90
5001	88	6025	97
5001	88	6031	98
5001	88	6007	100
5001	88	6006	101
5001	88	6092	103
5001	88	6095	105
5001	88	6085	106
5001	88	6086	107
5001	88	6033	108
5001	88	6021	109
5001	88	6002	110
5001	88	6023	111
5001	88	6052	112
5001	88	6078	113
5001	88	6047	118
5001	88	6087	120
5005	89	3007	45
5005	89	4000	48
5005	89	4094	49
5005	89	4054	50
5005	89	4036	51
5005	89	4023	53
5005	89	4078	54
5005	89	4079	55
5005	89	4080	57
5005	89	4022	58
5005	89	4021	59
5005	89	4056	60
5005	89	4020	62
5005	89	4091	63
5005	89	4093	64
5005	89	4081	65
5005	89	4005	66
5005	89	4004	67
5005	89	4012	68
5005	89	4011	69
5005	89	4055	73
5005	89	4066	76
5005	89	4006	77
5005	89	4076	78
5005	89	4003	79
5005	89	4028	80
5005	89	4061	81
5005	89	4015	82
5005	89	4084	83
5005	89	4041	85
5005	89	4013	87
5005	89	5001	88
5005	89	5005	89
5005	89	5002	90
5002	90	5001	88
5002	90	5005	89
6094	91	6094	91
6094	91	6005	92
6094	91	6008	93
6094	91	6019	94
6094	91	6003	95
6094	91	6082	96
6094	91	6025	97
6094	91	6031	98
6094	91	6017	99
6094	91	6007	100
6094	91	6006	101
6094	91	6024	102
6094	91	6092	103
6094	91	6018	104
6094	91	6095	105
6094	91	6085	106
6094	91	6021	109
6094	91	6002	110
6094	91	6023	111
6094	91	6048	114
6094	91	6096	115
6094	91	6053	116
6094	91	6049	117
6094	91	6047	118
6094	91	6040	119
6094	91	6087	120
6094	91	6038	121
6005	92	1000	0
6005	92	1041	1
6005	92	1001	2
6005	92	1043	4
6005	92	1027	5
6005	92	1010	6
6005	92	1035	7
6005	92	1036	8
6005	92	1009	9
6005	92	1005	13
6005	92	1008	14
6005	92	1007	15
6005	92	1006	16
6005	92	1004	17
6005	92	4011	69
6005	92	5001	88
6005	92	5005	89
6005	92	5002	90
6005	92	6094	91
6005	92	6005	92
6005	92	6008	93
6005	92	6019	94
6005	92	6003	95
6005	92	6082	96
6005	92	6025	97
6005	92	6031	98
6005	92	6017	99
6005	92	6007	100
6005	92	6006	101
6005	92	6024	102
6005	92	6092	103
6005	92	6018	104
6005	92	6095	105
6005	92	6085	106
6005	92	6021	109
6005	92	6002	110
6005	92	6023	111
6005	92	6048	114
6005	92	6096	115
6005	92	6053	116
6005	92	6049	117
6005	92	6047	118
6005	92	6040	119
6005	92	6087	120
6005	92	6038	121
6008	93	6094	91
6008	93	6005	92
6008	93	6008	93
6008	93	6019	94
6008	93	6003	95
6008	93	6082	96
6008	93	6025	97
6008	93	6031	98
6008	93	6017	99
6008	93	6007	100
6008	93	6006	101
6008	93	6024	102
6008	93	6092	103
6008	93	6018	104
6008	93	6095	105
6008	93	6085	106
6008	93	6086	107
6008	93	6033	108
6008	93	6021	109
6008	93	6002	110
6008	93	6023	111
6008	93	6052	112
6008	93	6078	113
6008	93	6048	114
6008	93	6096	115
6008	93	6053	116
6008	93	6049	117
6008	93	6047	118
6008	93	6040	119
6008	93	6087	120
6008	93	6038	121
6019	94	6008	93
6019	94	6082	96
6019	94	6025	97
6019	94	6031	98
6019	94	6017	99
6019	94	6007	100
6019	94	6006	101
6019	94	6024	102
6019	94	6092	103
6019	94	6018	104
6019	94	6095	105
6019	94	6085	106
6019	94	6086	107
6019	94	6033	108
6019	94	6023	111
6019	94	6049	117
6019	94	6047	118
6019	94	6040	119
6019	94	6087	120
6019	94	6038	121
6003	95	1000	0
6003	95	1041	1
6003	95	1001	2
6003	95	1043	4
6003	95	1027	5
6003	95	1010	6
6003	95	1035	7
6003	95	1036	8
6003	95	1009	9
6003	95	1005	13
6003	95	1008	14
6003	95	1007	15
6003	95	1006	16
6003	95	1004	17
6003	95	2000	18
6003	95	2003	20
6003	95	2001	21
6003	95	2028	22
6003	95	2043	24
6003	95	2044	25
6003	95	2005	30
6003	95	3000	43
6003	95	3006	44
6003	95	3007	45
6003	95	4011	69
6003	95	5001	88
6003	95	5005	89
6003	95	5002	90
6003	95	6094	91
6003	95	6005	92
6003	95	6008	93
6003	95	6019	94
6003	95	6082	96
6003	95	6025	97
6003	95	6031	98
6003	95	6017	99
6003	95	6007	100
6003	95	6006	101
6003	95	6024	102
6003	95	6092	103
6003	95	6018	104
6003	95	6095	105
6003	95	6085	106
6003	95	6086	107
6003	95	6033	108
6003	95	6021	109
6003	95	6002	110
6003	95	6023	111
6003	95	6052	112
6003	95	6078	113
6003	95	6048	114
6003	95	6096	115
6003	95	6053	116
6003	95	6049	117
6003	95	6047	118
6003	95	6040	119
6003	95	6087	120
6003	95	6038	121
6082	96	1000	0
6082	96	1041	1
6082	96	1001	2
6082	96	1043	4
6082	96	1027	5
6082	96	1010	6
6082	96	1035	7
6082	96	1036	8
6082	96	1009	9
6082	96	1005	13
6082	96	1008	14
6082	96	1007	15
6082	96	1006	16
6082	96	1004	17
6082	96	4011	69
6082	96	5001	88
6082	96	5005	89
6082	96	5002	90
6082	96	6094	91
6082	96	6005	92
6082	96	6008	93
6082	96	6019	94
6082	96	6003	95
6082	96	6082	96
6082	96	6025	97
6082	96	6031	98
6082	96	6017	99
6082	96	6007	100
6082	96	6006	101
6082	96	6024	102
6082	96	6092	103
6082	96	6018	104
6082	96	6095	105
6082	96	6085	106
6082	96	6021	109
6082	96	6002	110
6082	96	6023	111
6082	96	6048	114
6082	96	6096	115
6082	96	6053	116
6082	96	6049	117
6082	96	6047	118
6082	96	6040	119
6082	96	6087	120
6082	96	6038	121
6025	97	6094	91
6025	97	6005	92
6025	97	6008	93
6025	97	6019	94
6025	97	6003	95
6025	97	6082	96
6025	97	6025	97
6025	97	6031	98
6025	97	6017	99
6025	97	6007	100
6025	97	6006	101
6025	97	6024	102
6025	97	6092	103
6025	97	6018	104
6025	97	6095	105
6025	97	6085	106
6025	97	6086	107
6025	97	6033	108
6025	97	6021	109
6025	97	6002	110
6025	97	6023	111
6025	97	6052	112
6025	97	6078	113
6025	97	6048	114
6025	97	6096	115
6025	97	6053	116
6025	97	6049	117
6025	97	6047	118
6025	97	6040	119
6025	97	6087	120
6025	97	6038	121
6031	98	6008	93
6031	98	6082	96
6031	98	6025	97
6031	98	6031	98
6031	98	6017	99
6031	98	6007	100
6031	98	6006	101
6031	98	6024	102
6031	98	6092	103
6031	98	6018	104
6031	98	6095	105
6031	98	6085	106
6031	98	6086	107
6031	98	6033	108
6031	98	6021	109
6031	98	6002	110
6031	98	6023	111
6031	98	6052	112
6031	98	6078	113
6031	98	6049	117
6031	98	6047	118
6031	98	6040	119
6031	98	6087	120
6031	98	6038	121
6017	99	4000	48
6017	99	4094	49
6017	99	4054	50
6017	99	4036	51
6017	99	4078	54
6017	99	4079	55
6017	99	4022	58
6017	99	4021	59
6017	99	4056	60
6017	99	4020	62
6017	99	4005	66
6017	99	4004	67
6017	99	4012	68
6017	99	4011	69
6017	99	4055	73
6017	99	4006	77
6017	99	4076	78
6017	99	4003	79
6017	99	4015	82
6017	99	4013	87
6017	99	5001	88
6017	99	5005	89
6017	99	5002	90
6017	99	6008	93
6017	99	6082	96
6017	99	6025	97
6017	99	6031	98
6017	99	6017	99
6017	99	6007	100
6017	99	6006	101
6017	99	6024	102
6017	99	6092	103
6017	99	6018	104
6017	99	6095	105
6017	99	6085	106
6017	99	6086	107
6017	99	6033	108
6017	99	6021	109
6017	99	6002	110
6017	99	6023	111
6017	99	6052	112
6017	99	6078	113
6017	99	6049	117
6017	99	6047	118
6017	99	6040	119
6017	99	6087	120
6017	99	6038	121
6007	100	6094	91
6007	100	6005	92
6007	100	6008	93
6007	100	6019	94
6007	100	6003	95
6007	100	6082	96
6007	100	6025	97
6007	100	6031	98
6007	100	6017	99
6007	100	6007	100
6007	100	6006	101
6007	100	6024	102
6007	100	6092	103
6007	100	6018	104
6007	100	6095	105
6007	100	6085	106
6007	100	6086	107
6007	100	6033	108
6007	100	6021	109
6007	100	6002	110
6007	100	6023	111
6007	100	6052	112
6007	100	6078	113
6007	100	6048	114
6007	100	6096	115
6007	100	6053	116
6007	100	6049	117
6007	100	6047	118
6007	100	6040	119
6007	100	6087	120
6007	100	6038	121
6006	101	6094	91
6006	101	6005	92
6006	101	6008	93
6006	101	6019	94
6006	101	6003	95
6006	101	6082	96
6006	101	6025	97
6006	101	6031	98
6006	101	6017	99
6006	101	6007	100
6006	101	6006	101
6006	101	6024	102
6006	101	6092	103
6006	101	6018	104
6006	101	6095	105
6006	101	6085	106
6006	101	6086	107
6006	101	6033	108
6006	101	6021	109
6006	101	6002	110
6006	101	6023	111
6006	101	6048	114
6006	101	6096	115
6006	101	6053	116
6006	101	6049	117
6006	101	6047	118
6006	101	6040	119
6006	101	6087	120
6006	101	6038	121
6024	102	6094	91
6024	102	6005	92
6024	102	6008	93
6024	102	6019	94
6024	102	6003	95
6024	102	6082	96
6024	102	6025	97
6024	102	6031	98
6024	102	6017	99
6024	102	6007	100
6024	102	6006	101
6024	102	6024	102
6024	102	6092	103
6024	102	6018	104
6024	102	6095	105
6024	102	6085	106
6024	102	6086	107
6024	102	6033	108
6024	102	6021	109
6024	102	6002	110
6024	102	6023	111
6024	102	6048	114
6024	102	6096	115
6024	102	6053	116
6024	102	6049	117
6024	102	6047	118
6024	102	6040	119
6024	102	6087	120
6024	102	6038	121
6092	103	4000	48
6092	103	4094	49
6092	103	4054	50
6092	103	4036	51
6092	103	4078	54
6092	103	4079	55
6092	103	4022	58
6092	103	4021	59
6092	103	4056	60
6092	103	4020	62
6092	103	4005	66
6092	103	4004	67
